gameId,playId,nflId,tackle,assist,forcedFumble,pff_missedTackle,week,ballCarrierId,player_x,player_y,player_s,player_a,player_dir,ball_x,ball_y,ball_s,ball_a,ball_dir
2022090800,2958,52607,1,0,0,0,1,46076,56.59,20.71,4.69,4.41,289.78,54.38,21.01,2.83,3.95,67.31
2022091100,78,40017,1,0,0,0,1,39975,52.05,20.09,5.61,3.48,193.8,48.53,19.36,4.78,5.01,144.08
2022091100,1017,53489,1,0,0,0,1,53612,41.26,46.26,4.62,3.61,3.64,44.26,47.9,6.24,1.43,306.97
2022091100,1887,41257,1,0,0,0,1,54473,44.69,40.71,1.39,1.87,202.28,46.22,39.34,6.61,4.43,301.25
2022091100,2595,48537,1,0,0,0,1,39975,75.38,31.38,3.67,1.51,162.48,70.58,24.38,5.49,1.54,144.4
2022091100,3816,53489,1,0,0,0,1,42345,64.28,16.98,3.48,1.58,162.73,65.44,18.21,6.2,3.44,188.51
2022091101,1516,47799,1,0,0,0,1,46104,49.84,42.1,6.72,3.51,31.06,50.08,42.57,6.92,2.1,40.71
2022091101,2341,46527,1,0,0,0,1,52523,46.73,25.64,5.55,1.52,20.05,48.83,30.84,0.81,4.25,50.22
2022091101,3242,52592,1,0,0,0,1,43380,85.87,10.63,8.03,2.14,196.31,86.51,9.29,8.23,2.3,198.22
2022091101,3357,47799,1,0,0,0,1,44898,33.31,18.69,5.16,2.67,195.12,33.22,17.61,5.58,5.43,221.56
2022091102,574,52563,1,0,0,0,1,47819,78.26,14.64,5.64,1.03,191.53,75.35,12.75,6.83,3.09,130.92
2022091102,800,53609,1,0,0,0,1,53646,81.02,22.31,4.07,1.42,212.48,81.0,21.7,5.06,3.41,248.2
2022091102,1162,44925,1,0,0,0,1,53623,27.76,26.46,5.95,3.35,184.57,31.36,22.38,6.26,1.46,263.37
2022091102,1406,47785,1,0,0,0,1,47856,33.36,42.24,5.71,3.02,84.05,34.19,41.54,5.16,2.41,45.88
2022091102,2103,54504,1,0,0,0,1,52625,71.21,50.68,6.56,1.6,62.97,77.65,52.1,2.03,3.74,13.31
2022091102,2394,46077,1,0,0,0,1,46377,12.99,34.19,1.99,2.8,333.58,12.87,34.24,1.62,3.93,322.89
2022091102,3360,54513,1,0,0,0,1,53432,43.82,31.74,5.22,3.01,156.49,43.75,30.45,5.11,1.54,85.25
2022091102,3502,46354,1,0,0,0,1,53646,13.49,21.17,0.95,4.04,66.48,14.21,22.37,3.24,2.22,207.35
2022091102,3739,52563,1,0,0,0,1,53432,37.91,35.08,5.04,1.69,130.98,38.01,31.97,4.06,2.7,50.86
2022091103,58,52473,1,0,0,0,1,53484,36.26,31.88,2.43,4.04,275.85,34.28,29.63,4.41,1.86,35.95
2022091103,388,44878,1,0,0,0,1,44860,44.62,39.35,5.93,2.39,178.95,45.28,38.3,2.42,2.78,258.51
2022091103,1228,44915,1,0,0,0,1,52457,11.87,24.61,1.31,1.37,148.45,12.81,25.28,4.01,3.82,211.2
2022091103,1947,43325,1,0,0,0,1,44860,81.92,25.23,3.6,3.33,125.29,83.02,24.17,0.88,3.47,254.29
2022091103,2462,44915,1,0,0,0,1,44814,39.17,8.72,9.33,2.91,141.7,40.33,8.2,7.67,2.91,135.52
2022091103,2611,52510,1,0,0,0,1,44860,100.33,9.96,1.07,2.22,221.0,101.75,12.31,5.15,3.82,208.04
2022091103,4872,46097,1,0,0,0,1,46094,48.69,45.23,6.05,2.83,14.03,52.79,47.44,5.17,1.67,326.08
2022091104,713,46151,1,0,0,0,1,47834,48.82,27.88,4.25,4.98,197.24,46.26,28.23,7.49,0.61,150.67
2022091104,889,47929,1,0,0,0,1,52461,87.78,13.25,2.88,1.66,178.24,78.46,22.43,7.49,3.18,169.74
2022091104,1094,54478,1,0,0,0,1,52443,34.41,19.4,4.25,1.95,175.16,32.1,18.36,5.06,2.4,129.54
2022091104,1481,44834,1,0,0,0,1,47836,51.39,28.78,1.88,2.44,216.17,52.36,26.77,4.21,0.09,245.83
2022091104,1713,53502,1,0,0,0,1,44947,36.17,25.73,1.13,1.85,155.55,31.83,24.29,5.41,1.14,70.62
2022091104,2130,44888,1,0,0,0,1,53579,75.06,36.07,4.85,4.7,328.82,75.57,36.13,4.38,3.39,325.01
2022091104,2516,44888,1,0,0,0,1,53579,74.19,29.52,1.22,5.04,216.79,74.74,29.17,3.78,2.65,250.31
2022091104,2641,54653,1,0,0,0,1,52461,19.49,37.41,5.35,3.04,310.92,19.85,39.12,5.3,4.71,282.73
2022091104,3122,47929,1,0,0,0,1,52461,45.94,8.64,6.03,3.21,137.8,58.75,11.22,8.46,0.6,212.61
2022091104,4334,52411,1,0,0,0,1,47836,53.55,47.01,6.01,2.0,153.08,49.32,37.82,8.92,0.68,61.89
2022091104,4469,53542,1,0,0,0,1,52461,72.41,27.11,1.11,2.15,326.88,69.22,29.56,0.66,2.2,88.17
2022091105,711,43497,1,0,0,0,1,52449,22.87,28.62,3.81,3.16,187.03,23.13,26.64,2.58,1.56,265.48
2022091105,1008,47872,1,0,0,0,1,40138,54.22,26.23,4.15,5.42,169.07,54.21,23.01,5.07,2.59,267.87
2022091105,1215,46669,1,0,0,0,1,52449,70.13,21.94,2.33,1.62,119.61,68.76,21.78,4.91,1.42,99.75
2022091105,1330,44957,1,0,0,0,1,54572,60.7,25.85,2.99,1.33,326.75,62.6,26.89,6.07,1.64,290.38
2022091105,2021,43296,1,0,0,0,1,40138,75.2,27.13,1.6,1.96,62.31,73.63,26.67,4.94,2.29,84.08
2022091105,3118,54502,1,0,0,0,1,52449,96.79,24.16,5.3,2.19,334.22,90.23,26.59,6.36,1.56,55.25
2022091105,3387,42441,1,0,0,0,1,48118,105.69,10.62,2.41,3.53,32.53,102.86,10.83,4.6,1.54,55.43
2022091105,3482,46304,1,0,0,0,1,54572,75.93,25.14,1.45,1.62,111.05,78.45,24.89,4.86,2.92,265.7
2022091105,3712,46669,1,0,0,0,1,52449,89.36,18.92,4.92,5.87,196.93,86.45,18.13,6.98,3.08,134.78
2022091105,4352,43497,1,0,0,0,1,52449,41.04,23.08,5.26,0.79,193.97,37.88,22.86,6.77,1.22,166.11
2022091105,4557,46669,1,0,0,0,1,52449,91.78,19.3,4.48,2.09,205.57,89.3,19.28,5.5,2.06,116.83
2022091105,4794,44957,1,0,0,0,1,40138,57.8,30.3,1.32,0.21,76.37,61.6,30.31,3.7,1.03,279.41
2022091106,314,43700,1,0,0,0,1,43454,69.96,4.14,2.05,3.95,313.85,69.61,4.51,2.5,1.75,271.92
2022091106,442,43700,1,0,1,0,1,43454,30.51,5.78,3.64,3.08,139.93,35.04,4.31,2.48,3.16,144.76
2022091106,1218,38548,1,0,0,0,1,47870,83.14,22.46,4.8,4.11,175.29,83.34,22.37,4.83,1.53,185.2
2022091106,1819,52445,1,0,0,0,1,43454,73.83,41.18,6.55,4.51,32.01,76.19,41.14,4.56,2.46,0.06
2022091106,2237,48476,1,0,0,0,1,47870,103.24,6.76,2.79,5.59,271.07,103.05,7.43,0.84,5.89,108.17
2022091106,2605,52478,1,0,0,0,1,47870,67.99,26.34,2.05,2.42,179.52,71.69,24.4,5.14,0.97,311.85
2022091106,2978,44866,1,0,0,0,1,46203,70.68,37.83,2.94,6.28,141.7,68.35,35.57,5.53,2.81,143.49
2022091106,3277,37308,1,0,0,0,1,46203,58.67,30.82,4.59,1.0,355.52,56.23,32.09,5.44,1.35,40.66
2022091106,3361,42433,1,0,0,0,1,42718,73.94,33.74,1.59,1.05,275.91,73.8,33.43,0.6,4.0,343.71
2022091106,3399,44866,1,0,0,0,1,42718,77.48,38.98,7.07,4.1,30.7,77.92,40.13,6.7,3.57,46.63
2022091107,301,46211,1,0,0,0,1,52500,56.41,47.54,4.37,2.3,354.63,52.9,47.76,6.54,2.68,26.32
2022091107,330,41243,1,0,0,0,1,43362,56.95,18.8,3.86,4.85,210.97,54.14,20.53,5.85,4.52,119.87
2022091107,636,44854,1,0,0,0,1,53463,68.82,7.6,5.5,0.88,165.83,69.1,7.2,5.24,0.13,182.36
2022091107,911,54469,1,0,0,0,1,43415,36.83,5.01,2.67,3.76,227.98,33.12,4.75,2.72,4.17,143.87
2022091107,1399,52506,1,0,0,0,1,53536,37.94,33.38,4.99,2.05,193.3,37.85,32.47,4.69,1.49,152.92
2022091107,3601,44999,1,0,0,0,1,54501,106.35,36.84,4.31,4.39,291.7,102.88,37.56,1.44,3.59,112.76
2022091109,128,53592,1,0,0,0,1,46116,67.98,18.86,9.44,0.63,210.49,67.92,17.26,9.2,0.74,214.12
2022091109,359,46456,1,0,0,0,1,44852,48.93,40.61,3.14,5.44,150.58,45.37,37.06,4.64,2.85,133.65
2022091109,767,47790,1,0,0,0,1,54481,36.93,25.47,4.34,6.04,214.73,37.96,25.01,2.91,2.4,233.09
2022091109,1198,53448,1,0,0,0,1,53454,36.84,40.43,5.84,1.37,36.54,32.64,41.12,7.49,4.05,35.19
2022091109,1827,47790,1,0,1,0,1,44852,50.64,17.8,1.43,2.81,171.78,52.35,20.61,5.11,3.93,213.05
2022091109,2962,46649,1,0,0,0,1,44835,34.61,42.72,8.01,0.5,25.95,37.04,44.13,6.45,0.85,352.77
2022091109,3087,54492,1,0,0,0,1,52474,43.58,12.42,7.76,3.9,200.61,37.37,7.76,7.18,3.18,160.99
2022091109,3568,53462,1,0,0,0,1,41349,61.28,4.16,3.97,3.08,168.79,64.57,2.81,6.27,0.93,258.34
2022091109,3678,53503,1,0,0,0,1,53454,51.92,43.79,7.85,1.2,32.63,48.83,49.37,8.24,2.42,73.74
2022091109,4051,54492,1,0,0,0,1,41349,62.81,16.1,7.95,0.86,181.81,63.09,15.22,6.64,1.12,192.01
2022091109,4155,46249,1,0,0,0,1,52474,36.69,24.96,1.38,1.72,171.2,38.37,23.73,4.22,4.02,270.88
2022091109,4286,43313,1,0,0,0,1,38696,44.79,3.4,6.23,0.43,252.01,43.14,3.09,2.85,0.42,240.98
2022091110,195,41403,1,0,0,0,1,41325,44.06,34.07,6.09,1.94,317.81,42.76,35.17,4.33,4.39,323.07
2022091110,347,53487,1,0,0,0,1,47784,34.78,10.41,8.2,0.4,184.03,31.73,9.19,8.32,2.6,165.01
2022091110,379,53487,1,0,0,0,1,47784,42.79,34.0,4.17,0.5,22.55,35.04,34.6,8.15,2.83,60.91
2022091110,1163,47816,1,0,0,0,1,47839,65.45,11.86,8.42,0.84,178.32,62.46,8.83,7.79,2.21,157.64
2022091110,1256,43376,1,0,0,0,1,47839,102.34,43.17,6.19,1.88,6.64,102.02,44.5,6.3,2.66,11.97
2022091110,1515,46674,1,0,0,0,1,40011,45.05,38.33,7.35,2.2,349.88,44.51,39.04,6.07,2.09,356.0
2022091110,2609,53487,1,0,0,0,1,52630,81.48,30.07,1.76,1.53,67.32,83.46,28.1,3.83,3.58,314.79
2022091110,3071,42406,1,0,0,0,1,52630,43.67,26.85,2.36,3.87,47.84,43.22,27.3,3.36,3.34,346.59
2022091110,3399,49410,1,0,0,0,1,46243,52.7,17.44,8.58,1.02,192.4,53.12,15.23,6.75,4.86,202.23
2022091110,3492,49410,1,0,0,0,1,41325,16.9,38.36,2.24,4.22,220.64,19.51,38.39,7.17,1.9,240.12
2022091110,4030,43413,1,0,0,0,1,47980,50.5,6.71,6.43,0.81,218.38,36.97,3.53,8.88,1.5,109.72
2022091110,4137,46407,1,0,0,0,1,47845,58.14,19.33,4.58,4.72,26.28,58.29,21.28,3.74,1.53,40.93
2022091111,121,47889,1,0,0,0,1,45573,43.14,16.56,2.24,3.18,210.08,43.53,17.0,3.16,4.1,119.48
2022091111,923,53472,1,0,0,0,1,40024,28.44,42.0,8.86,1.47,338.21,30.79,44.34,8.93,1.73,309.99
2022091111,2278,47843,1,0,0,0,1,47807,75.91,27.94,6.0,0.74,322.99,71.26,31.61,5.12,3.31,99.57
2022091111,2464,53476,1,0,0,0,1,39212,72.74,4.64,1.37,2.22,273.41,72.43,4.73,1.05,2.37,246.74
2022091112,1382,42427,1,0,0,0,1,52614,38.82,9.26,7.13,2.58,189.52,36.07,7.42,6.29,0.79,167.6
2022091112,1501,43426,1,0,0,0,1,44853,74.72,19.29,3.04,1.28,181.14,74.57,18.74,2.91,1.97,201.64
2022091112,1584,44911,1,0,0,0,1,52430,51.38,7.79,7.03,2.38,174.2,51.05,4.36,5.85,2.77,185.61
2022091112,1946,37078,1,0,0,0,1,54597,29.97,11.29,2.47,3.39,276.01,29.12,12.55,5.05,1.43,182.56
2022091112,2294,42427,1,0,0,0,1,52470,81.87,42.11,7.24,1.14,24.65,80.15,44.48,7.56,2.76,57.61
2022091112,2569,48241,1,0,0,0,1,52584,62.46,27.39,7.65,3.4,26.24,66.01,29.46,3.45,1.1,347.59
2022091112,2840,53458,1,0,0,0,1,40488,42.53,18.17,8.14,1.57,20.02,41.8,19.71,7.5,1.17,31.1
2022091112,3270,37078,1,0,0,0,1,47970,31.6,49.34,4.0,4.48,46.82,41.55,50.32,2.2,1.32,300.26
2022091108,62,44863,1,0,0,0,1,46071,31.08,29.69,4.18,1.11,200.38,28.41,28.59,5.2,1.11,139.59
2022091108,150,44830,1,0,0,0,1,43334,53.35,42.29,6.71,2.55,38.71,58.8,39.38,8.11,2.4,337.68
2022091108,494,42349,1,0,0,0,1,43334,90.61,20.13,4.71,0.76,197.13,92.33,19.85,7.83,0.81,221.53
2022091108,968,43353,1,0,0,0,1,46071,68.08,43.64,7.67,2.52,348.94,75.4,47.23,9.09,2.69,310.54
2022091108,2770,52518,1,0,0,0,1,54628,90.33,9.99,7.87,1.53,169.13,92.64,7.59,6.95,1.58,182.65
2022091108,3523,44869,1,0,0,0,1,46071,102.64,31.2,0.43,4.31,32.71,100.5,30.4,5.6,0.51,97.82
2022091113,89,38588,1,0,0,0,1,43293,85.55,28.25,1.43,5.87,146.78,88.56,27.66,5.8,5.73,249.42
2022091113,110,41915,1,0,0,0,1,47911,90.6,22.21,3.89,3.05,57.72,96.33,28.77,2.35,5.88,274.84
2022091113,246,38588,1,0,0,0,1,43293,49.59,36.43,4.48,1.26,344.38,53.17,35.84,4.95,2.94,310.58
2022091113,1059,43533,1,0,0,0,1,37079,54.72,39.38,6.03,1.56,39.93,63.48,37.94,8.11,5.52,325.36
2022091113,1146,52459,1,0,0,0,1,44816,35.46,6.49,4.11,3.15,130.32,42.29,7.63,6.18,0.59,229.23
2022091113,2356,46185,1,0,0,0,1,44816,33.71,38.69,6.89,1.04,28.98,32.52,40.92,7.26,1.6,53.07
2022091113,2377,43533,1,0,0,0,1,44816,47.27,37.43,5.41,3.3,0.04,44.76,38.53,6.97,3.3,40.93
2022091113,2470,43478,1,0,0,0,1,41233,84.89,17.31,2.15,3.08,16.97,84.83,17.34,1.94,3.34,6.76
2022091113,2743,52453,1,0,0,0,1,52425,61.8,27.48,4.52,3.01,303.88,61.93,27.87,4.2,2.23,303.93
2022091113,3237,53504,1,0,0,0,1,54556,70.15,45.55,5.71,2.06,312.78,70.14,48.3,4.89,3.65,306.74
2022091113,3263,46088,1,0,0,0,1,53558,65.58,19.9,7.54,0.36,187.44,68.87,17.75,7.39,2.29,230.57
2022091200,109,35459,1,0,0,0,1,42412,58.73,35.17,6.05,2.89,120.46,60.82,32.4,4.74,1.62,105.24
2022091200,346,52435,1,0,0,0,1,48096,45.5,49.28,7.69,1.97,300.97,42.81,50.46,5.65,4.0,293.06
2022091200,762,44818,1,0,0,0,1,52526,77.07,45.71,6.79,1.23,29.58,85.37,50.89,5.22,2.23,311.85
2022091200,983,42393,1,0,0,0,1,46096,91.82,24.09,6.3,2.33,10.94,94.21,27.5,4.4,3.41,282.22
2022091200,1004,53438,1,0,0,0,1,47847,82.66,33.79,5.75,1.73,164.43,83.25,33.21,5.16,2.72,210.59
2022091200,1164,45011,1,0,0,0,1,46096,35.68,20.06,4.95,5.15,203.88,33.36,16.83,4.01,5.25,233.78
2022091200,1433,42393,1,0,0,0,1,46096,76.25,34.98,3.95,2.27,61.24,79.59,32.91,6.45,0.56,335.44
2022091200,1550,52706,1,0,0,0,1,47847,35.86,10.65,7.79,0.72,180.36,38.45,7.91,5.5,1.66,198.72
2022091200,2038,47941,1,0,0,0,1,46109,64.78,8.39,6.34,3.17,206.46,60.44,7.87,6.52,2.05,181.66
2022091200,2667,44873,1,0,0,0,1,42358,105.92,30.64,2.88,0.1,233.34,102.76,28.9,3.32,0.92,87.28
2022091200,2712,46117,1,0,1,0,1,53464,109.97,19.71,3.3,3.11,330.35,104.95,22.54,1.82,2.78,36.7
2022091200,2944,45011,1,0,0,0,1,46096,50.53,20.39,1.03,3.63,168.34,47.38,21.23,4.8,3.46,110.91
2022091200,3125,52435,1,0,0,0,1,53464,67.02,40.61,1.05,3.39,274.69,66.93,40.11,1.06,3.18,244.58
2022091200,3467,42929,1,0,0,0,1,46189,42.49,16.69,3.92,6.12,245.13,40.63,16.9,1.22,4.03,137.47
2022091200,3685,35562,1,0,0,0,1,42358,70.94,28.96,1.29,0.95,191.3,70.66,28.45,1.16,2.11,247.48
2022091500,97,43791,1,0,0,0,2,42511,73.24,26.41,3.21,1.83,210.0,73.2,25.98,4.38,2.83,233.42
2022091500,996,46086,1,0,0,0,2,41325,78.98,27.17,6.31,1.51,205.88,74.27,24.3,6.16,1.98,116.66
2022091500,1431,47913,1,0,0,0,2,54716,38.32,29.94,2.18,0.8,349.02,38.97,30.7,2.94,2.9,337.62
2022091500,1532,54708,1,0,0,0,2,53506,67.37,50.66,2.6,2.87,10.59,66.17,51.26,1.65,4.33,343.21
2022091500,3090,52546,1,0,0,0,2,44856,40.79,8.69,0.3,1.67,164.65,41.19,8.94,1.53,2.3,171.24
2022091500,3200,52471,1,0,0,0,2,45573,80.47,14.66,5.78,4.4,148.29,81.97,13.28,3.32,0.88,178.8
2022091500,3245,43326,1,0,0,0,2,45573,79.54,17.78,1.0,1.4,265.68,80.1,18.19,1.17,1.0,234.22
2022091800,141,44854,1,0,0,0,2,53435,57.18,20.09,2.64,2.61,147.35,60.95,17.07,4.8,3.29,324.25
2022091800,317,44887,1,0,0,0,2,43362,30.68,21.71,0.9,2.3,306.83,27.06,23.33,5.23,1.33,95.65
2022091800,515,47796,1,0,0,0,2,46155,73.83,23.66,1.61,1.79,20.54,72.95,24.36,1.63,0.87,88.61
2022091800,563,52478,1,0,0,0,2,54604,70.7,44.78,8.22,4.43,350.81,68.59,46.5,7.08,2.29,38.37
2022091800,1401,43321,1,0,0,0,2,47896,63.11,36.81,0.84,2.25,330.21,61.89,38.11,2.55,3.01,311.74
2022091800,1459,46312,1,0,0,0,2,46155,18.31,38.79,8.17,1.76,231.9,17.93,37.58,7.88,2.15,242.78
2022091800,2098,44854,1,0,0,0,2,43454,79.68,10.67,7.67,2.37,153.88,86.79,7.34,6.38,2.27,179.17
2022091800,2626,52436,1,0,0,0,2,42718,59.81,45.74,0.58,1.33,171.17,59.69,45.37,0.92,1.88,184.61
2022091800,2901,54606,1,0,0,0,2,53435,78.87,24.8,0.81,5.53,244.46,78.21,24.58,2.55,1.52,212.09
2022091800,3089,43503,1,0,0,0,2,52500,62.78,34.43,3.4,3.16,257.05,62.27,34.07,2.24,2.09,284.92
2022091800,3179,43503,1,0,0,0,2,46101,51.99,23.51,1.11,3.03,147.79,50.81,23.71,1.79,3.0,254.43
2022091801,405,46211,1,0,0,0,2,46104,33.29,18.0,7.58,2.3,175.32,37.31,16.43,8.23,1.1,211.38
2022091801,480,47881,1,0,0,0,2,46104,13.42,30.23,3.08,4.0,38.64,14.65,30.76,2.06,0.97,20.76
2022091801,1024,43301,1,0,0,0,2,53640,54.19,18.73,1.32,2.19,172.49,54.35,18.22,3.25,1.15,169.01
2022091801,2197,43301,1,0,0,0,2,46104,105.13,20.37,4.49,1.64,173.82,105.5,19.71,3.87,2.92,148.04
2022091801,3295,53455,1,0,0,0,2,54475,47.34,44.03,4.44,2.88,7.3,47.14,44.07,3.54,2.22,34.33
2022091801,3680,47881,1,0,0,0,2,44898,51.4,20.98,2.75,2.03,220.06,52.38,19.75,4.1,2.16,257.82
2022091801,3741,46255,1,0,0,0,2,44898,37.8,25.72,1.44,1.5,247.89,37.65,25.19,1.89,3.93,284.44
2022091802,316,53592,1,0,0,0,2,53541,75.71,45.71,9.52,1.52,48.51,74.65,48.2,9.74,1.5,58.57
2022091802,1526,52411,1,0,0,0,2,52474,59.49,46.77,6.74,1.42,292.23,49.15,46.2,7.25,2.88,3.89
2022091802,1646,53592,1,0,0,0,2,53541,89.47,36.09,2.55,4.31,149.37,89.02,35.83,1.45,0.81,155.61
2022091802,1732,54653,1,0,0,0,2,43722,34.16,22.44,4.08,2.38,319.3,30.62,23.96,3.36,2.57,36.45
2022091802,2215,43313,1,0,0,0,2,44947,36.28,20.38,4.09,2.85,356.23,33.09,24.96,4.85,4.03,99.57
2022091802,2401,53592,1,0,0,0,2,53541,41.79,9.32,5.94,5.11,172.25,40.4,8.45,6.0,2.1,174.29
2022091802,2922,46259,1,0,0,0,2,47859,40.59,42.46,8.94,2.98,358.53,38.58,43.46,9.42,1.24,33.77
2022091802,3509,46958,1,0,0,0,2,43722,86.62,31.74,4.22,1.1,202.53,83.86,28.97,1.7,2.92,102.31
2022091803,81,43787,1,0,0,0,2,52449,65.63,25.17,1.61,0.56,203.55,67.04,24.32,3.67,2.13,242.38
2022091803,102,46269,1,0,0,0,2,46173,60.67,44.45,4.28,1.45,11.8,61.12,44.47,4.02,0.64,13.0
2022091803,219,54561,1,0,0,0,2,52733,43.17,25.67,2.47,0.6,347.46,39.75,27.94,5.35,1.56,92.08
2022091803,474,47947,1,0,0,0,2,52733,78.95,31.79,5.22,0.9,201.47,76.49,29.42,4.8,2.59,109.08
2022091803,712,54492,1,0,0,0,2,53556,67.37,6.63,5.02,2.9,183.2,67.38,6.55,4.81,2.43,188.69
2022091803,948,38843,1,0,0,0,2,38696,73.34,13.05,5.06,5.23,141.2,77.55,14.87,5.64,2.31,198.19
2022091803,1070,38843,1,0,0,0,2,46116,47.39,10.68,6.54,1.62,176.06,53.49,7.34,7.32,3.22,216.64
2022091803,1527,44902,1,0,0,0,2,46173,41.97,7.88,5.76,1.15,226.53,35.77,8.11,5.62,1.34,150.49
2022091803,1861,38540,1,0,0,0,2,52733,56.94,49.0,0.85,3.07,24.02,66.01,47.5,6.8,0.74,321.12
2022091803,2129,47947,1,0,0,0,2,44835,96.87,42.32,8.92,1.25,331.63,98.71,46.63,8.49,3.49,337.46
2022091803,2198,46304,1,0,0,0,2,53430,76.11,19.53,6.73,2.56,200.99,81.18,14.2,7.81,3.93,219.54
2022091803,2321,54561,1,0,0,0,2,52733,25.73,28.21,2.08,3.74,288.57,29.7,29.43,5.29,0.5,227.3
2022091803,3104,53450,1,0,0,0,2,52733,17.7,26.16,1.23,0.56,175.72,18.35,25.21,2.1,2.53,102.43
2022091804,985,47788,1,0,0,0,2,37101,21.09,41.43,7.16,0.88,2.99,17.21,43.13,7.59,1.8,355.5
2022090800,299,53459,1,0,0,0,1,47853,29.08,27.41,3.55,1.76,35.44,29.23,28.05,3.77,4.51,71.6
2022090800,414,52647,1,0,0,0,1,43399,64.37,7.44,5.17,1.89,213.96,55.34,9.1,6.73,0.59,136.05
2022090800,1406,41341,1,0,0,0,1,47853,16.42,23.51,2.37,0.96,331.43,16.9,24.67,4.29,2.98,268.72
2022090800,2137,48026,1,0,0,0,1,46076,47.38,11.88,8.87,2.62,175.79,49.15,11.12,8.92,1.2,195.58
2022090800,2551,43335,1,0,0,0,1,52494,76.15,19.71,1.29,1.27,148.64,75.91,19.59,0.86,1.17,168.83
2022090800,2572,53532,1,0,0,0,1,52494,72.6,22.27,2.51,3.36,59.56,73.06,21.78,1.47,5.71,347.15
2022090800,3190,54488,1,0,0,0,1,43399,64.74,43.29,7.18,3.0,25.38,68.15,44.42,5.91,1.17,346.97
2022091100,57,53489,1,0,0,0,1,42345,39.23,18.63,8.42,1.68,159.45,36.03,15.02,9.01,2.73,130.53
2022091100,546,38592,1,0,0,0,1,45244,29.55,44.72,7.56,0.69,310.15,32.47,51.58,7.42,0.99,276.46
2022091100,807,52527,1,0,0,0,1,44879,37.7,25.34,1.47,2.35,165.06,40.46,23.76,5.22,2.65,268.85
2022091100,1067,44851,1,0,0,0,1,39975,20.53,33.95,7.04,1.86,343.28,21.89,35.42,6.96,1.85,316.66
2022091100,1587,44851,1,0,0,0,1,42345,62.83,21.35,3.82,1.19,333.5,66.06,27.65,6.91,1.37,232.33
2022091100,2159,53469,1,0,0,0,1,43336,48.73,13.12,7.46,1.57,158.01,49.16,12.75,6.43,0.32,172.1
2022091100,2720,52542,1,0,0,0,1,44879,103.95,19.7,2.55,0.62,101.9,108.72,23.66,6.72,1.11,210.24
2022091100,2984,48027,1,0,0,0,1,39975,15.29,26.28,0.57,1.95,86.4,14.89,26.01,1.05,2.49,92.91
2022091100,3379,48544,1,0,0,0,1,39975,60.5,22.15,0.28,1.39,81.87,59.77,21.63,0.39,0.96,263.06
2022091100,3554,52527,1,0,0,0,1,44879,62.84,13.76,5.19,3.03,215.75,62.52,13.81,5.56,2.59,214.9
2022091100,4307,40017,1,0,0,0,1,39975,66.91,23.25,5.82,2.2,101.05,71.6,19.92,5.26,2.37,344.47
2022091101,1101,54543,1,0,0,0,1,44820,91.8,28.08,0.98,1.99,239.48,92.49,27.56,0.32,0.31,243.32
2022091101,1384,54533,1,0,0,0,1,43808,83.66,2.01,2.09,2.76,142.59,89.56,1.94,5.28,5.47,225.03
2022091101,2001,53437,1,0,0,0,1,46104,98.92,8.55,4.08,0.67,172.53,97.11,8.82,6.81,4.73,147.31
2022091101,2832,52417,1,0,0,0,1,44841,54.27,9.72,6.22,2.18,226.81,47.19,10.32,7.0,1.55,161.29
2022091101,4104,52472,1,0,0,0,1,52595,55.76,21.57,5.5,4.21,22.34,58.62,21.77,5.28,4.5,336.03
2022091102,239,52571,1,0,0,0,1,52433,87.6,43.72,9.01,1.95,23.15,85.18,47.11,8.74,4.06,48.73
2022091102,268,52458,1,0,1,0,1,47819,94.69,43.17,2.25,1.42,27.58,91.62,38.64,7.15,2.51,31.23
2022091102,467,53609,1,0,0,0,1,47856,76.51,26.04,2.61,2.07,78.46,79.24,25.14,4.41,2.05,296.01
2022091102,1472,45345,1,0,0,0,1,46377,84.48,22.95,2.72,2.41,248.4,84.32,22.31,3.81,2.25,240.87
2022091102,1700,46139,1,0,0,0,1,53440,38.37,42.17,9.54,1.18,18.43,34.65,45.89,9.47,1.59,39.35
2022091102,1794,53609,1,0,0,0,1,53646,50.11,29.65,0.5,1.75,285.6,50.41,29.21,0.02,0.09,286.97
2022091102,1928,43405,1,0,0,0,1,53440,78.5,8.13,6.13,3.33,165.27,74.79,4.0,5.51,3.43,135.81
2022091102,2281,44925,1,0,0,0,1,46377,69.85,44.01,6.61,2.38,18.85,72.25,44.18,7.33,3.92,330.2
2022091102,3064,48268,1,0,0,0,1,53440,49.06,22.1,3.12,4.1,359.26,56.26,26.4,4.8,2.64,344.61
2022091102,3428,38868,1,0,0,0,1,53646,20.0,25.83,3.62,2.74,51.57,26.32,28.26,5.56,0.97,264.7
2022091102,3449,53609,1,0,0,0,1,53440,19.25,17.12,4.11,4.02,153.66,23.08,14.32,3.13,1.84,297.77
2022091103,274,46080,1,0,0,0,1,44860,79.95,27.22,3.22,3.54,221.45,79.32,25.08,4.27,2.65,308.64
2022091103,632,44877,1,0,0,0,1,44860,73.28,17.91,5.1,3.19,236.13,72.86,17.84,3.94,2.02,275.02
2022091103,719,52473,1,0,0,0,1,53484,96.92,2.77,8.3,2.89,105.02,97.68,3.09,6.44,0.95,99.54
2022091103,3105,43641,1,0,0,0,1,53453,80.12,37.0,5.42,2.93,242.36,80.66,34.83,5.12,2.44,274.73
